SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,PopMale,PopFemale,PopTotal
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2067,2067,80-84,34689.116,38751.878,73440.994
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2067,2067,85-89,20629.464,25879.909,46509.373
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2067,2067,90-94,11394.667,17430.505,28825.172
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2067,2067,95+,4028.225,9357.1,13385.325
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,25-29,26051.299,24478.823,50530.122
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,30-34,25073.845,23482.375,48556.22
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,35-39,25054.057,23271.561,48325.618
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,40-44,26153.73,23852.198,50005.928
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,45-49,32289.846,28832.461,61122.307
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,50-54,46123.476,40483.585,86607.061
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,55-59,45382.49,39447.536,84830.026
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,60-64,40351.092,35306.863,75657.955
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,65-69,38178.303,34291.869,72470.172
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,70-74,39172.369,36916.204,76088.573
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,75-79,45638.2,46290.429,91928.629
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,80-84,36151.393,40013.229,76164.622
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,85-89,21983.096,27371.737,49354.833
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,90-94,10940.482,16603.728,27544.21
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2068,2068,95+,4140.947,9568.683,13709.63
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,25-29,26105.967,24540.155,50646.122
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,30-34,25210.661,23632.66,48843.321
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,35-39,24948.025,23230.076,48178.101
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,40-44,25844.228,23675.77,49519.998
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,45-49,29749.668,26682.491,56432.159
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,50-54,44674.032,39367.269,84041.301
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,55-59,45671.2,39777.983,85449.183
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,60-64,41280.291,36099.057,77379.348
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,65-69,38051.224,34061.757,72112.981
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,70-74,38148.212,35716.785,73864.997
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,75-79,43677.143,43964.355,87641.498
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,80-84,37858.384,41594.047,79452.431
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,85-89,22586.093,27982.603,50568.696
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,90-94,10628.514,15965.085,26593.599
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2069,2069,95+,4229.676,9719.868,13949.544
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,25-29,26126.321,24567.605,50693.926
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,30-34,25393.93,23822.99,49216.92
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,35-39,24861.338,23196.271,48057.609
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,40-44,25550.811,23506.479,49057.29
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,45-49,27617.285,24886.359,52503.644
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,50-54,42543.421,37642.815,80186.236
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,55-59,46020.757,40188.093,86208.85
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,60-64,42211.065,36907.955,79119.02
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,65-69,38179.598,34076.367,72255.965
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,70-74,37283.149,34698.408,71981.557
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,75-79,41202.903,41119.437,82322.34
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,80-84,39495.946,43050.295,82546.241
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,85-89,23290.468,28671.915,51962.383
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,90-94,10653.948,15813.442,26467.39
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2070,2070,95+,4251.953,9736.343,13988.296
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,25-29,26046.931,24499.13,50546.061
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,30-34,25572.388,24006.328,49578.716
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,35-39,24840.824,23215.774,48056.598
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,40-44,25296.667,23363.234,48659.901
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,45-49,26645.768,24121.17,50766.938
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,50-54,39831.36,35383.14,75214.5
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,55-59,45780.06,40095.715,85875.775
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,60-64,42961.969,37579.49,80541.459
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,65-69,38066.617,33886.295,71952.912
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,70-74,36965.616,34209.343,71174.959
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,75-79,38208.654,37753.407,75962.061
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,80-84,41126.07,44455.19,85581.26
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,85-89,24160.124,29523.07,53683.194
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,90-94,10966.722,16107.778,27074.5
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2071,2071,95+,4179.164,9569.423,13748.587
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,25-29,25870.185,24336.447,50206.632
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,30-34,25749.609,24186.316,49935.925
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,35-39,24864.467,23268.192,48132.659
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,40-44,25089.342,23253.795,48343.137
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,45-49,26315.766,23930.503,50246.269
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,50-54,35997.064,32105.63,68102.694
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,55-59,46008.228,40437.381,86445.609
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,60-64,43503.362,38086.584,81589.946
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,65-69,38491.661,34197.507,72689.168
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,70-74,36533.883,33646.512,70180.395
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,75-79,36849.025,36108.61,72957.635
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,80-84,40352.042,43310.187,83662.229
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,85-89,25349.527,30699.522,56049.049
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,90-94,11478.424,16691.763,28170.187
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2072,2072,95+,4116.269,9392.864,13509.133
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,25-29,25586.327,24072.968,49659.295
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,30-34,25893.265,24332.047,50225.312
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,35-39,24945.447,23370.173,48315.62
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,40-44,24932.602,23177.627,48110.229
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,45-49,26004.097,23755.388,49759.485
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,50-54,32030.79,28692.158,60722.948
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,55-59,45589.125,40223.84,85812.965
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,60-64,44560.643,39067.694,83628.337
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,65-69,39143.135,34728.329,73871.464
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,70-74,36282.307,33271.953,69554.26
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,75-79,35833.524,34845.666,70679.19
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,80-84,38659.3,41167.243,79826.543
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,85-89,26601.593,31872.974,58474.567
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,90-94,12339.301,17778.829,30118.13
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2073,2073,95+,4026.379,9149.311,13175.69
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,25-29,25215.38,23725.669,48941.049
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,30-34,25948.621,24393.804,50342.425
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,35-39,25082.888,23520.814,48603.702
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,40-44,24828.091,23136.938,47965.029
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,45-49,25698.007,23580.533,49278.54
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,50-54,29514.107,26553.478,56067.585
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,55-59,44162.925,39117.716,83280.641
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,60-64,44858.575,39401.844,84260.419
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,65-69,40068.108,35519.285,75587.393
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,70-74,36191.994,33065.78,69257.774
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,75-79,34946.556,33746.702,68693.258
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,80-84,37037.838,39127.15,76164.988
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,85-89,27923.3,33197.643,61120.943
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,90-94,12697.436,18208.132,30905.568
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2074,2074,95+,4002.616,9009.57,13012.186
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,25-29,24707.309,23248.229,47955.538
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,30-34,25969.683,24421.71,50391.393
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,35-39,25266.669,23711.448,48978.117
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,40-44,24742.81,23103.907,47846.717
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,45-49,25407.847,23412.794,48820.641
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,50-54,27402.428,24767.315,52169.743
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,55-59,42063.111,37407.268,79470.379
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,60-64,45217.009,39815.616,85032.625
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,65-69,40994.409,36327.111,77321.52
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,70-74,36344.089,33097.639,69441.728
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,75-79,34202.655,32818.048,67020.703
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,80-84,35017.171,36657.364,71674.535
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,85-89,29207.156,34436.368,63643.524
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,90-94,13154.185,18729.899,31884.084
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2075,2075,95+,4099.497,9072.133,13171.63
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,25-29,24125.326,22700.718,46826.044
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,30-34,25891.124,24353.763,50244.887
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,35-39,25445.646,23895.088,49340.734
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,40-44,24723.527,23124.075,47847.602
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,45-49,25156.73,23270.978,48427.708
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,50-54,26441.926,24007.246,50449.172
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,55-59,39385.007,35163.252,74548.259
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,60-64,44992.119,39729.834,84721.953
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,65-69,41744.934,36998.857,78743.791
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,70-74,36273.158,32934.51,69207.668
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,75-79,33969.002,32394.233,66363.235
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,80-84,32610.248,33767.642,66377.89
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,85-89,30509.501,35651.318,66160.819
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,90-94,13738.479,19388.075,33126.554
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2076,2076,95+,4269.835,9270.844,13540.679
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,25-29,23453.677,22070.322,45523.999
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,30-34,25715.324,24191.685,49907.009
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,35-39,25623.388,24075.376,49698.764
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,40-44,24748.293,23177.1,47925.393
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,45-49,24952.2,23162.864,48115.064
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,50-54,26117.49,23818.988,49936.478
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,55-59,35597.475,31907.563,67505.038
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,60-64,45229.338,40074.719,85304.057
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,65-69,42291.458,37508.393,79799.851
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,70-74,36711.232,33255.992,69967.224
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,75-79,33620.006,31892.816,65512.822
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,80-84,31533.888,32362.059,63895.947
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,85-89,29952.204,34753.112,64705.316
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,90-94,14552.625,20306.914,34859.539
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2077,2077,95+,4510.972,9602.275,14113.247
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,25-29,22731.885,21390.535,44122.42
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,30-34,25432.52,23928.907,49361.427
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,35-39,25767.6,24221.463,49989.063
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,40-44,24830.24,23279.632,48109.872
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,45-49,24797.973,23087.95,47885.923
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,50-54,25811.071,23646.22,49457.291
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,55-59,31680.972,28517.44,60198.412
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,60-64,44833.487,39871.183,84704.67
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,65-69,43343.416,38487.348,81830.764
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,70-74,37364.496,33791.298,71155.794
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,75-79,33432.343,31567.962,65000.305
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,80-84,30734.519,31286.911,62021.43
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,85-89,28739.695,33083.139,61822.834
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,90-94,15446.286,21281.479,36727.765
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2078,2078,95+,4863.421,10145.97,15009.391
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,25-29,21996.241,20697.633,42693.874
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,30-34,25062.701,23582.372,48645.073
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,35-39,25823.635,24283.67,50107.305
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,40-44,24968.503,23430.755,48399.258
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,45-49,24695.704,23048.421,47744.125
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,50-54,25510.056,23473.685,48983.741
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,55-59,29197.13,26394.162,55591.292
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,60-64,43439.364,38779.407,82218.771
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,65-69,43653.725,38827.733,82481.458
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,70-74,38278.16,34579.764,72857.924
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,75-79,33388.969,31400.38,64789.349
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,80-84,30038.303,30353.475,60391.778
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,85-89,27578.514,31491.785,59070.299
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,90-94,16264.744,22232.914,38497.658
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2079,2079,95+,4995.882,10349.113,15344.995
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,25-29,21261.011,20005.712,41266.723
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,30-34,24555.905,23105.784,47661.689
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,35-39,25845.42,24312.051,50157.471
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,40-44,25152.976,23621.783,48774.759
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,45-49,24612.55,23016.489,47629.039
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,50-54,25224.827,23308.185,48533.012
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,55-59,27114.281,24621.368,51735.649
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,60-64,41383.354,37088.537,78471.891
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,65-69,44024.929,39247.271,83272.2
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,70-74,39194.209,35384.588,74578.797
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,75-79,33570.487,31458.263,65028.75
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,80-84,29464.979,29570.595,59035.574
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,85-89,26170.714,29593.798,55764.512
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,90-94,17077.979,23140.467,40218.446
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2080,2080,95+,5216.659,10698.125,15914.784
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,25-29,20543.06,19330.417,39873.477
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,30-34,23975.238,22559.17,46534.408
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,35-39,25767.698,24244.675,50012.373
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,40-44,25332.622,23805.831,49138.453
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,45-49,24595.093,23037.637,47632.73
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,50-54,24978.224,23168.49,48146.714
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,55-59,26169.067,23868.329,50037.396
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,60-64,38752.424,34865.982,73618.406
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,65-69,43822.937,39172.054,82994.991
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,70-74,39939.187,36055.728,75994.915
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,75-79,33555.203,31338.277,64893.48
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,80-84,29344.011,29253.438,58597.449
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,85-89,24540.539,27414.604,51955.143
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,90-94,17925.962,24056.701,41982.663
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2081,2081,95+,5518.864,11178.308,16697.172
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,25-29,19872.587,18698.227,38570.814
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,30-34,23304.959,21929.708,45234.667
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,35-39,25592.837,24083.252,49676.089
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,40-44,25510.992,23986.52,49497.512
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,45-49,24621.45,23091.553,47713.003
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,50-54,24777.754,23062.322,47840.076
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,55-59,25852.249,23683.503,49535.752
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,60-64,35031.135,31640.734,66671.869
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,65-69,44072.162,39522.279,83594.441
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,70-74,40486.903,36567.815,77054.718
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,75-79,34003.465,31674.644,65678.109
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,80-84,29103.13,28850.621,57953.751
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,85-89,23827.152,26365.632,50192.784
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,90-94,17587.284,23459.541,41046.825
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2082,2082,95+,5944.191,11852.818,17797.009
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,25-29,19246.988,18108.759,37355.747
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,30-34,22584.56,21250.871,43835.431
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,35-39,25311.109,23821.216,49132.325
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,40-44,25655.905,24133.054,49788.959
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,45-49,24704.797,23194.86,47899.657
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,50-54,24627.241,22989.208,47616.449
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,55-59,25553.144,23513.988,49067.132
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,60-64,31186.935,28283.811,59470.746
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,65-69,43709.472,39334.2,83043.672
99,156,5,CHN,CN,156,4,Country/Area,906,China,2,Medium,2083,2083,70-74,41525.689,37541.724,79067.413
